SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR	files
387	0.0	0.0899522790996797	0.001	T21_sim_1000/387.snana.dat
388	0.0	0.0255864528100547	0.001	T21_sim_1000/388.snana.dat
389	0.0	0.0758685072485054	0.001	T21_sim_1000/389.snana.dat
390	0.0	0.0136083268351072	0.001	T21_sim_1000/390.snana.dat
391	0.0	0.0679549861944724	0.001	T21_sim_1000/391.snana.dat
392	0.0	0.0193995468790626	0.001	T21_sim_1000/392.snana.dat
393	0.0	0.0594770434778808	0.001	T21_sim_1000/393.snana.dat
394	0.0	0.0868539656446358	0.001	T21_sim_1000/394.snana.dat
395	0.0	0.0095486580990258	0.001	T21_sim_1000/395.snana.dat
396	0.0	0.0111884016834579	0.001	T21_sim_1000/396.snana.dat
397	0.0	0.0057486826848155	0.001	T21_sim_1000/397.snana.dat
398	0.0	0.0294378816448066	0.001	T21_sim_1000/398.snana.dat
399	0.0	0.0657957323310806	0.001	T21_sim_1000/399.snana.dat
400	0.0	0.0576076552394402	0.001	T21_sim_1000/400.snana.dat
401	0.0	0.0227958245023924	0.001	T21_sim_1000/401.snana.dat
402	0.0	0.0867174860054305	0.001	T21_sim_1000/402.snana.dat
403	0.0	0.0320176123607829	0.001	T21_sim_1000/403.snana.dat
404	0.0	0.0166422986423918	0.001	T21_sim_1000/404.snana.dat
405	0.0	0.0409033117071572	0.001	T21_sim_1000/405.snana.dat
406	0.0	0.023170021510325	0.001	T21_sim_1000/406.snana.dat
407	0.0	0.0519615090551139	0.001	T21_sim_1000/407.snana.dat
408	0.0	0.0470012262044771	0.001	T21_sim_1000/408.snana.dat
409	0.0	0.0911074472573937	0.001	T21_sim_1000/409.snana.dat
410	0.0	0.0952273705979542	0.001	T21_sim_1000/410.snana.dat
411	0.0	0.0298516231622408	0.001	T21_sim_1000/411.snana.dat
412	0.0	0.0893757315706274	0.001	T21_sim_1000/412.snana.dat
413	0.0	0.0741368121143507	0.001	T21_sim_1000/413.snana.dat
414	0.0	0.0998135227820842	0.001	T21_sim_1000/414.snana.dat
415	0.0	0.0773654233832912	0.001	T21_sim_1000/415.snana.dat
416	0.0	0.0486721883379838	0.001	T21_sim_1000/416.snana.dat
417	0.0	0.0356708908708535	0.001	T21_sim_1000/417.snana.dat
418	0.0	0.0088969650851908	0.001	T21_sim_1000/418.snana.dat
419	0.0	0.0684083866548967	0.001	T21_sim_1000/419.snana.dat
420	0.0	0.0716733178070169	0.001	T21_sim_1000/420.snana.dat
421	0.0	0.0020219220241737	0.001	T21_sim_1000/421.snana.dat
422	0.0	0.0534586076207154	0.001	T21_sim_1000/422.snana.dat
423	0.0	0.0814513308831048	0.001	T21_sim_1000/423.snana.dat
424	0.0	0.0192672581080858	0.001	T21_sim_1000/424.snana.dat
425	0.0	0.0347819079907146	0.001	T21_sim_1000/425.snana.dat
426	0.0	0.0399857878585772	0.001	T21_sim_1000/426.snana.dat
427	0.0	0.0854986721647524	0.001	T21_sim_1000/427.snana.dat
428	0.0	0.0482823488960553	0.001	T21_sim_1000/428.snana.dat
429	0.0	0.0513378671417708	0.001	T21_sim_1000/429.snana.dat
430	0.0	0.0731833655114944	0.001	T21_sim_1000/430.snana.dat
431	0.0	0.0624364255816137	0.001	T21_sim_1000/431.snana.dat
432	0.0	0.0567115416141785	0.001	T21_sim_1000/432.snana.dat
433	0.0	0.0945497496256575	0.001	T21_sim_1000/433.snana.dat
434	0.0	0.0151497729102398	0.001	T21_sim_1000/434.snana.dat
435	0.0	0.0101869444464135	0.001	T21_sim_1000/435.snana.dat
436	0.0	0.0058500684274708	0.001	T21_sim_1000/436.snana.dat
437	0.0	0.030144787247329	0.001	T21_sim_1000/437.snana.dat
438	0.0	0.0803625954845568	0.001	T21_sim_1000/438.snana.dat
439	0.0	0.0591109553925418	0.001	T21_sim_1000/439.snana.dat
440	0.0	0.0877496950001442	0.001	T21_sim_1000/440.snana.dat
441	0.0	0.0844315759575163	0.001	T21_sim_1000/441.snana.dat
442	0.0	0.0447734338871285	0.001	T21_sim_1000/442.snana.dat
443	0.0	0.0016038664004237	0.001	T21_sim_1000/443.snana.dat
444	0.0	0.0764628189036187	0.001	T21_sim_1000/444.snana.dat
445	0.0	0.0027204536479569	0.001	T21_sim_1000/445.snana.dat
446	0.0	0.0264324562336448	0.001	T21_sim_1000/446.snana.dat
447	0.0	0.0032717117216093	0.001	T21_sim_1000/447.snana.dat
448	0.0	0.0765122403257131	0.001	T21_sim_1000/448.snana.dat
449	0.0	0.01243922204029	0.001	T21_sim_1000/449.snana.dat
450	0.0	0.0422056568230058	0.001	T21_sim_1000/450.snana.dat
451	0.0	0.0127252944565664	0.001	T21_sim_1000/451.snana.dat
452	0.0	0.0846609648140297	0.001	T21_sim_1000/452.snana.dat
453	0.0	0.0413344090427322	0.001	T21_sim_1000/453.snana.dat
454	0.0	0.0334263179254651	0.001	T21_sim_1000/454.snana.dat
455	0.0	0.0033817035369993	0.001	T21_sim_1000/455.snana.dat
456	0.0	0.0374488767249189	0.001	T21_sim_1000/456.snana.dat
457	0.0	0.0146074568034415	0.001	T21_sim_1000/457.snana.dat
458	0.0	0.0454709288263977	0.001	T21_sim_1000/458.snana.dat
459	0.0	0.0731486406672467	0.001	T21_sim_1000/459.snana.dat
460	0.0	0.0495162043937689	0.001	T21_sim_1000/460.snana.dat
461	0.0	0.0466184305717039	0.001	T21_sim_1000/461.snana.dat
462	0.0	0.0713898604901518	0.001	T21_sim_1000/462.snana.dat
463	0.0	0.0385576597939402	0.001	T21_sim_1000/463.snana.dat
464	0.0	0.0004107841196061	0.001	T21_sim_1000/464.snana.dat
465	0.0	0.06027662563824	0.001	T21_sim_1000/465.snana.dat
466	0.0	0.0699134442432136	0.001	T21_sim_1000/466.snana.dat
467	0.0	0.0900797111007947	0.001	T21_sim_1000/467.snana.dat
468	0.0	0.0672689450955859	0.001	T21_sim_1000/468.snana.dat
469	0.0	0.0663598807111742	0.001	T21_sim_1000/469.snana.dat
470	0.0	0.0547666247284718	0.001	T21_sim_1000/470.snana.dat
471	0.0	0.053105170519796	0.001	T21_sim_1000/471.snana.dat
472	0.0	0.0308133957701646	0.001	T21_sim_1000/472.snana.dat
473	0.0	0.0689842097242232	0.001	T21_sim_1000/473.snana.dat
474	0.0	0.05386381328736	0.001	T21_sim_1000/474.snana.dat
475	0.0	0.0496023728491598	0.001	T21_sim_1000/475.snana.dat
476	0.0	0.060282328296202	0.001	T21_sim_1000/476.snana.dat
477	0.0	0.046818988202724	0.001	T21_sim_1000/477.snana.dat
478	0.0	0.055783600110986	0.001	T21_sim_1000/478.snana.dat
479	0.0	0.0045843573795658	0.001	T21_sim_1000/479.snana.dat
480	0.0	0.0023383227629095	0.001	T21_sim_1000/480.snana.dat
481	0.0	0.0520055003981996	0.001	T21_sim_1000/481.snana.dat
482	0.0	0.0789350008427885	0.001	T21_sim_1000/482.snana.dat
483	0.0	0.0318042894263725	0.001	T21_sim_1000/483.snana.dat
484	0.0	0.0584565664842806	0.001	T21_sim_1000/484.snana.dat
485	0.0	0.0456653315283082	0.001	T21_sim_1000/485.snana.dat
486	0.0	0.0336952346698136	0.001	T21_sim_1000/486.snana.dat
487	0.0	0.0403794746768314	0.001	T21_sim_1000/487.snana.dat
488	0.0	0.0254278777734657	0.001	T21_sim_1000/488.snana.dat
489	0.0	0.0463470170552451	0.001	T21_sim_1000/489.snana.dat
490	0.0	0.0565607851226058	0.001	T21_sim_1000/490.snana.dat
491	0.0	0.0902180868920151	0.001	T21_sim_1000/491.snana.dat
492	0.0	0.0497354467010477	0.001	T21_sim_1000/492.snana.dat
493	0.0	0.0102734677179792	0.001	T21_sim_1000/493.snana.dat
494	0.0	0.0133012896639996	0.001	T21_sim_1000/494.snana.dat
495	0.0	0.0305633958516825	0.001	T21_sim_1000/495.snana.dat
496	0.0	0.0986262566898017	0.001	T21_sim_1000/496.snana.dat
497	0.0	0.0457611746641421	0.001	T21_sim_1000/497.snana.dat
498	0.0	0.0228302426583711	0.001	T21_sim_1000/498.snana.dat
499	0.0	0.0980018322946662	0.001	T21_sim_1000/499.snana.dat
500	0.0	0.0933382604504341	0.001	T21_sim_1000/500.snana.dat
501	0.0	0.078550022980691	0.001	T21_sim_1000/501.snana.dat
502	0.0	0.0707320180724825	0.001	T21_sim_1000/502.snana.dat
503	0.0	0.0418716975667755	0.001	T21_sim_1000/503.snana.dat
504	0.0	0.0929233607521586	0.001	T21_sim_1000/504.snana.dat
505	0.0	0.0021510563471206	0.001	T21_sim_1000/505.snana.dat
506	0.0	0.0703404725781462	0.001	T21_sim_1000/506.snana.dat
507	0.0	0.0112246455727204	0.001	T21_sim_1000/507.snana.dat
508	0.0	0.0128248211532066	0.001	T21_sim_1000/508.snana.dat
509	0.0	0.0348224586121334	0.001	T21_sim_1000/509.snana.dat
510	0.0	0.0414587471665573	0.001	T21_sim_1000/510.snana.dat
511	0.0	0.0278204188945311	0.001	T21_sim_1000/511.snana.dat
512	0.0	0.0514607184698599	0.001	T21_sim_1000/512.snana.dat
513	0.0	0.0928334986176642	0.001	T21_sim_1000/513.snana.dat
514	0.0	0.0524896184244224	0.001	T21_sim_1000/514.snana.dat
515	0.0	0.0981552676839438	0.001	T21_sim_1000/515.snana.dat
516	0.0	0.0648079051351096	0.001	T21_sim_1000/516.snana.dat
517	0.0	0.0887429973216459	0.001	T21_sim_1000/517.snana.dat
518	0.0	0.0544591964472051	0.001	T21_sim_1000/518.snana.dat
519	0.0	0.0300269121381059	0.001	T21_sim_1000/519.snana.dat
520	0.0	0.0767813531095893	0.001	T21_sim_1000/520.snana.dat
521	0.0	0.0992753812066211	0.001	T21_sim_1000/521.snana.dat
522	0.0	0.0999441007939197	0.001	T21_sim_1000/522.snana.dat
523	0.0	0.0178642446017868	0.001	T21_sim_1000/523.snana.dat
524	0.0	0.0971702941751924	0.001	T21_sim_1000/524.snana.dat
525	0.0	0.0930955011081056	0.001	T21_sim_1000/525.snana.dat
526	0.0	0.0807222133623819	0.001	T21_sim_1000/526.snana.dat
527	0.0	0.0342523482550952	0.001	T21_sim_1000/527.snana.dat
528	0.0	0.0833220572164468	0.001	T21_sim_1000/528.snana.dat
529	0.0	0.0615593100083465	0.001	T21_sim_1000/529.snana.dat
530	0.0	0.0710758475507629	0.001	T21_sim_1000/530.snana.dat
531	0.0	0.0931149325413655	0.001	T21_sim_1000/531.snana.dat
532	0.0	0.0040813353631289	0.001	T21_sim_1000/532.snana.dat
533	0.0	0.0498133805211997	0.001	T21_sim_1000/533.snana.dat
534	0.0	0.0356734406972689	0.001	T21_sim_1000/534.snana.dat
535	0.0	0.0540284297100626	0.001	T21_sim_1000/535.snana.dat
536	0.0	0.0338261944407502	0.001	T21_sim_1000/536.snana.dat
537	0.0	0.0400089162499018	0.001	T21_sim_1000/537.snana.dat
538	0.0	0.0925769951577516	0.001	T21_sim_1000/538.snana.dat
539	0.0	0.0489711869233611	0.001	T21_sim_1000/539.snana.dat
540	0.0	0.0625314356980777	0.001	T21_sim_1000/540.snana.dat
541	0.0	0.0271466145016085	0.001	T21_sim_1000/541.snana.dat
542	0.0	0.0769934910752144	0.001	T21_sim_1000/542.snana.dat
543	0.0	0.0748145760923489	0.001	T21_sim_1000/543.snana.dat
544	0.0	0.0490836631300602	0.001	T21_sim_1000/544.snana.dat
545	0.0	0.0407581654286047	0.001	T21_sim_1000/545.snana.dat
546	0.0	0.0710786320786624	0.001	T21_sim_1000/546.snana.dat
547	0.0	0.057826115511119	0.001	T21_sim_1000/547.snana.dat
548	0.0	0.0374675726996217	0.001	T21_sim_1000/548.snana.dat
549	0.0	0.09157829588203	0.001	T21_sim_1000/549.snana.dat
550	0.0	0.0414354158623158	0.001	T21_sim_1000/550.snana.dat
551	0.0	0.0348834594868816	0.001	T21_sim_1000/551.snana.dat
552	0.0	0.096636659865639	0.001	T21_sim_1000/552.snana.dat
553	0.0	0.0745181186540064	0.001	T21_sim_1000/553.snana.dat
554	0.0	0.0522113697906774	0.001	T21_sim_1000/554.snana.dat
555	0.0	0.0868416722427784	0.001	T21_sim_1000/555.snana.dat
556	0.0	0.0448608863299995	0.001	T21_sim_1000/556.snana.dat
557	0.0	0.0278788706309214	0.001	T21_sim_1000/557.snana.dat
558	0.0	0.0811699827852178	0.001	T21_sim_1000/558.snana.dat
559	0.0	0.0342646450096476	0.001	T21_sim_1000/559.snana.dat
560	0.0	0.0225757680220291	0.001	T21_sim_1000/560.snana.dat
561	0.0	0.0425360813958149	0.001	T21_sim_1000/561.snana.dat
562	0.0	0.0703749734277866	0.001	T21_sim_1000/562.snana.dat
563	0.0	0.0635358455872653	0.001	T21_sim_1000/563.snana.dat
564	0.0	0.062364198538213	0.001	T21_sim_1000/564.snana.dat
565	0.0	0.0037003857683637	0.001	T21_sim_1000/565.snana.dat
566	0.0	0.0898230317459761	0.001	T21_sim_1000/566.snana.dat
567	0.0	0.0913412744083562	0.001	T21_sim_1000/567.snana.dat
568	0.0	0.0350352199627664	0.001	T21_sim_1000/568.snana.dat
569	0.0	0.0109917360474673	0.001	T21_sim_1000/569.snana.dat
570	0.0	0.0573513588757212	0.001	T21_sim_1000/570.snana.dat
571	0.0	0.0934522620796282	0.001	T21_sim_1000/571.snana.dat
572	0.0	0.062005125559712	0.001	T21_sim_1000/572.snana.dat
573	0.0	0.0036033866598104	0.001	T21_sim_1000/573.snana.dat
574	0.0	0.075805284755882	0.001	T21_sim_1000/574.snana.dat
575	0.0	0.0909191604298964	0.001	T21_sim_1000/575.snana.dat
576	0.0	0.056591848796926	0.001	T21_sim_1000/576.snana.dat
577	0.0	0.047221264813579	0.001	T21_sim_1000/577.snana.dat
578	0.0	0.0134811744797144	0.001	T21_sim_1000/578.snana.dat
579	0.0	0.0330688441500173	0.001	T21_sim_1000/579.snana.dat
580	0.0	0.0167616199345662	0.001	T21_sim_1000/580.snana.dat
581	0.0	0.0207213856827476	0.001	T21_sim_1000/581.snana.dat
582	0.0	0.0966425546351476	0.001	T21_sim_1000/582.snana.dat
583	0.0	0.0357954554612714	0.001	T21_sim_1000/583.snana.dat
584	0.0	0.0182936968075968	0.001	T21_sim_1000/584.snana.dat
585	0.0	0.0322838558277432	0.001	T21_sim_1000/585.snana.dat
586	0.0	0.0240356580746499	0.001	T21_sim_1000/586.snana.dat
587	0.0	0.0226577160442928	0.001	T21_sim_1000/587.snana.dat
588	0.0	0.0275882546735341	0.001	T21_sim_1000/588.snana.dat
589	0.0	0.0522980474010352	0.001	T21_sim_1000/589.snana.dat
590	0.0	0.0337695284442274	0.001	T21_sim_1000/590.snana.dat
591	0.0	0.0190299844914886	0.001	T21_sim_1000/591.snana.dat
592	0.0	0.0913068148470586	0.001	T21_sim_1000/592.snana.dat
593	0.0	0.047512865911372	0.001	T21_sim_1000/593.snana.dat
594	0.0	0.0235525157212843	0.001	T21_sim_1000/594.snana.dat
595	0.0	0.0918390054790756	0.001	T21_sim_1000/595.snana.dat
596	0.0	0.0639384956815224	0.001	T21_sim_1000/596.snana.dat
597	0.0	0.098473121219483	0.001	T21_sim_1000/597.snana.dat
598	0.0	0.0592191247858429	0.001	T21_sim_1000/598.snana.dat
599	0.0	0.0034967097045181	0.001	T21_sim_1000/599.snana.dat
600	0.0	0.0282361287083651	0.001	T21_sim_1000/600.snana.dat
601	0.0	0.0520008712191286	0.001	T21_sim_1000/601.snana.dat
602	0.0	0.0144804325445565	0.001	T21_sim_1000/602.snana.dat
603	0.0	0.0311578314765925	0.001	T21_sim_1000/603.snana.dat
604	0.0	0.0995521069588494	0.001	T21_sim_1000/604.snana.dat
605	0.0	0.042580738145566	0.001	T21_sim_1000/605.snana.dat
606	0.0	0.0639412201830667	0.001	T21_sim_1000/606.snana.dat
607	0.0	0.0562741372135831	0.001	T21_sim_1000/607.snana.dat
608	0.0	0.0447170649415521	0.001	T21_sim_1000/608.snana.dat
609	0.0	0.0084673636166923	0.001	T21_sim_1000/609.snana.dat
610	0.0	0.0625039275399534	0.001	T21_sim_1000/610.snana.dat
611	0.0	0.0008761675188299	0.001	T21_sim_1000/611.snana.dat
612	0.0	0.0557961182107529	0.001	T21_sim_1000/612.snana.dat
613	0.0	0.0896471199758117	0.001	T21_sim_1000/613.snana.dat
614	0.0	0.0098639782030997	0.001	T21_sim_1000/614.snana.dat
615	0.0	0.0500707873750519	0.001	T21_sim_1000/615.snana.dat
616	0.0	0.0199660703561736	0.001	T21_sim_1000/616.snana.dat
617	0.0	0.0248011239198252	0.001	T21_sim_1000/617.snana.dat
618	0.0	0.0566882388434968	0.001	T21_sim_1000/618.snana.dat
619	0.0	0.0094577132376438	0.001	T21_sim_1000/619.snana.dat
620	0.0	0.0836937980832989	0.001	T21_sim_1000/620.snana.dat
621	0.0	0.0186335278288511	0.001	T21_sim_1000/621.snana.dat
622	0.0	0.0781826650284995	0.001	T21_sim_1000/622.snana.dat
623	0.0	0.0454053951814709	0.001	T21_sim_1000/623.snana.dat
624	0.0	0.0646758845147952	0.001	T21_sim_1000/624.snana.dat
625	0.0	0.0656506886096048	0.001	T21_sim_1000/625.snana.dat
626	0.0	0.0381031814228825	0.001	T21_sim_1000/626.snana.dat
627	0.0	0.0924136636310433	0.001	T21_sim_1000/627.snana.dat
628	0.0	0.0205164654416905	0.001	T21_sim_1000/628.snana.dat
629	0.0	0.0502437304756338	0.001	T21_sim_1000/629.snana.dat
630	0.0	0.0984406095252517	0.001	T21_sim_1000/630.snana.dat
631	0.0	0.016056844283868	0.001	T21_sim_1000/631.snana.dat
632	0.0	0.0203153490788839	0.001	T21_sim_1000/632.snana.dat
633	0.0	0.0236355441701568	0.001	T21_sim_1000/633.snana.dat
634	0.0	0.0103830758743614	0.001	T21_sim_1000/634.snana.dat
635	0.0	0.0436896466675095	0.001	T21_sim_1000/635.snana.dat
636	0.0	0.09883492764183	0.001	T21_sim_1000/636.snana.dat
637	0.0	0.0176543398312399	0.001	T21_sim_1000/637.snana.dat
638	0.0	0.0636064675554729	0.001	T21_sim_1000/638.snana.dat
639	0.0	0.0963624466896177	0.001	T21_sim_1000/639.snana.dat
640	0.0	0.0437717479451563	0.001	T21_sim_1000/640.snana.dat
641	0.0	0.0551890267579378	0.001	T21_sim_1000/641.snana.dat
642	0.0	0.0561841618263205	0.001	T21_sim_1000/642.snana.dat
643	0.0	0.0259594968358498	0.001	T21_sim_1000/643.snana.dat
644	0.0	0.0334695181484405	0.001	T21_sim_1000/644.snana.dat
645	0.0	0.0971444592229339	0.001	T21_sim_1000/645.snana.dat
646	0.0	0.0853354573203844	0.001	T21_sim_1000/646.snana.dat
647	0.0	0.0966422088996686	0.001	T21_sim_1000/647.snana.dat
648	0.0	0.0699248852616335	0.001	T21_sim_1000/648.snana.dat
649	0.0	0.0756470040698427	0.001	T21_sim_1000/649.snana.dat
650	0.0	0.0133687914791593	0.001	T21_sim_1000/650.snana.dat
651	0.0	0.0879411456304125	0.001	T21_sim_1000/651.snana.dat
652	0.0	0.0506234752611585	0.001	T21_sim_1000/652.snana.dat
653	0.0	0.003758145897667	0.001	T21_sim_1000/653.snana.dat
654	0.0	0.04637045488389	0.001	T21_sim_1000/654.snana.dat
655	0.0	0.0180456487576984	0.001	T21_sim_1000/655.snana.dat
656	0.0	0.0639996959631599	0.001	T21_sim_1000/656.snana.dat
657	0.0	0.0272938209682686	0.001	T21_sim_1000/657.snana.dat
658	0.0	0.0117411926516642	0.001	T21_sim_1000/658.snana.dat
659	0.0	0.0459124467501932	0.001	T21_sim_1000/659.snana.dat
660	0.0	0.0123856431651776	0.001	T21_sim_1000/660.snana.dat
661	0.0	0.0833624467290084	0.001	T21_sim_1000/661.snana.dat
662	0.0	0.0822252303040366	0.001	T21_sim_1000/662.snana.dat
663	0.0	0.0106562470742714	0.001	T21_sim_1000/663.snana.dat
664	0.0	0.0641134992159893	0.001	T21_sim_1000/664.snana.dat
665	0.0	0.0458426015215675	0.001	T21_sim_1000/665.snana.dat
666	0.0	0.0887269244786367	0.001	T21_sim_1000/666.snana.dat
667	0.0	0.0667370531645236	0.001	T21_sim_1000/667.snana.dat
668	0.0	0.0628421819078192	0.001	T21_sim_1000/668.snana.dat
669	0.0	0.0375396060431284	0.001	T21_sim_1000/669.snana.dat
670	0.0	0.0828018145765926	0.001	T21_sim_1000/670.snana.dat
671	0.0	0.0009197969356199	0.001	T21_sim_1000/671.snana.dat
672	0.0	0.0582060189005811	0.001	T21_sim_1000/672.snana.dat
673	0.0	0.0433415414307746	0.001	T21_sim_1000/673.snana.dat
674	0.0	0.0559976805691377	0.001	T21_sim_1000/674.snana.dat
675	0.0	0.0620433413454742	0.001	T21_sim_1000/675.snana.dat
676	0.0	0.0519027294612931	0.001	T21_sim_1000/676.snana.dat
677	0.0	0.0124560920163465	0.001	T21_sim_1000/677.snana.dat
678	0.0	0.0738469039500515	0.001	T21_sim_1000/678.snana.dat
679	0.0	0.0180939501673734	0.001	T21_sim_1000/679.snana.dat
680	0.0	0.0795611003259632	0.001	T21_sim_1000/680.snana.dat
681	0.0	0.0774789237760208	0.001	T21_sim_1000/681.snana.dat
682	0.0	0.0626100058664677	0.001	T21_sim_1000/682.snana.dat
683	0.0	0.0588161840102681	0.001	T21_sim_1000/683.snana.dat
684	0.0	0.0467250590059246	0.001	T21_sim_1000/684.snana.dat
685	0.0	0.0409817985189817	0.001	T21_sim_1000/685.snana.dat
686	0.0	0.0137262917714757	0.001	T21_sim_1000/686.snana.dat
687	0.0	0.0528161317730174	0.001	T21_sim_1000/687.snana.dat
688	0.0	0.079616255146444	0.001	T21_sim_1000/688.snana.dat
689	0.0	0.0123055433207838	0.001	T21_sim_1000/689.snana.dat
690	0.0	0.0119564432771898	0.001	T21_sim_1000/690.snana.dat
691	0.0	0.0640157099311635	0.001	T21_sim_1000/691.snana.dat
692	0.0	0.0093259747825898	0.001	T21_sim_1000/692.snana.dat
693	0.0	0.0546056606178764	0.001	T21_sim_1000/693.snana.dat
694	0.0	0.0445728555065542	0.001	T21_sim_1000/694.snana.dat
695	0.0	0.0009243922004169	0.001	T21_sim_1000/695.snana.dat
696	0.0	0.0366569730940418	0.001	T21_sim_1000/696.snana.dat
697	0.0	0.0813960901036363	0.001	T21_sim_1000/697.snana.dat
698	0.0	0.0817437827657198	0.001	T21_sim_1000/698.snana.dat
699	0.0	0.0453982789509158	0.001	T21_sim_1000/699.snana.dat
700	0.0	0.0627644748431752	0.001	T21_sim_1000/700.snana.dat
701	0.0	0.0160800859037519	0.001	T21_sim_1000/701.snana.dat
702	0.0	0.0596687751629338	0.001	T21_sim_1000/702.snana.dat
703	0.0	0.0311597251904884	0.001	T21_sim_1000/703.snana.dat
704	0.0	0.0768533904126103	0.001	T21_sim_1000/704.snana.dat
705	0.0	0.0097815444913245	0.001	T21_sim_1000/705.snana.dat
706	0.0	0.02367057646263	0.001	T21_sim_1000/706.snana.dat
707	0.0	0.0982294667501012	0.001	T21_sim_1000/707.snana.dat
708	0.0	0.0540893577754594	0.001	T21_sim_1000/708.snana.dat
709	0.0	0.0297609002987471	0.001	T21_sim_1000/709.snana.dat
710	0.0	0.0107174103521474	0.001	T21_sim_1000/710.snana.dat
711	0.0	0.0626366495577244	0.001	T21_sim_1000/711.snana.dat
712	0.0	0.0172786851241446	0.001	T21_sim_1000/712.snana.dat
713	0.0	0.0732662890938923	0.001	T21_sim_1000/713.snana.dat
714	0.0	0.0281239155287527	0.001	T21_sim_1000/714.snana.dat
715	0.0	0.0706699409691115	0.001	T21_sim_1000/715.snana.dat
716	0.0	0.0335638793134258	0.001	T21_sim_1000/716.snana.dat
717	0.0	0.0821126149627165	0.001	T21_sim_1000/717.snana.dat
718	0.0	0.038966236616791	0.001	T21_sim_1000/718.snana.dat
719	0.0	0.0331571413987982	0.001	T21_sim_1000/719.snana.dat
720	0.0	0.0635453941579463	0.001	T21_sim_1000/720.snana.dat
721	0.0	0.0312551121833913	0.001	T21_sim_1000/721.snana.dat
722	0.0	0.0278078870366128	0.001	T21_sim_1000/722.snana.dat
723	0.0	0.0968094801890316	0.001	T21_sim_1000/723.snana.dat
724	0.0	0.0660034601709627	0.001	T21_sim_1000/724.snana.dat
725	0.0	0.0004857250678912	0.001	T21_sim_1000/725.snana.dat
726	0.0	0.0776333935226536	0.001	T21_sim_1000/726.snana.dat
727	0.0	0.047886554773071	0.001	T21_sim_1000/727.snana.dat
728	0.0	0.0804091429131395	0.001	T21_sim_1000/728.snana.dat
729	0.0	0.0872769102152997	0.001	T21_sim_1000/729.snana.dat
730	0.0	0.0752526801215124	0.001	T21_sim_1000/730.snana.dat
731	0.0	0.0322078298099541	0.001	T21_sim_1000/731.snana.dat
732	0.0	0.0807722168287342	0.001	T21_sim_1000/732.snana.dat
733	0.0	0.0665919719129201	0.001	T21_sim_1000/733.snana.dat
734	0.0	0.0957377749558202	0.001	T21_sim_1000/734.snana.dat
735	0.0	0.0517215424429761	0.001	T21_sim_1000/735.snana.dat
736	0.0	0.0904215964426969	0.001	T21_sim_1000/736.snana.dat
737	0.0	0.0090995074779892	0.001	T21_sim_1000/737.snana.dat
738	0.0	0.0362807670345459	0.001	T21_sim_1000/738.snana.dat
739	0.0	0.0530681430669137	0.001	T21_sim_1000/739.snana.dat
740	0.0	0.0360069773068031	0.001	T21_sim_1000/740.snana.dat
741	0.0	0.0238982942860095	0.001	T21_sim_1000/741.snana.dat
742	0.0	0.0944216149152633	0.001	T21_sim_1000/742.snana.dat
743	0.0	0.0327398274747264	0.001	T21_sim_1000/743.snana.dat
744	0.0	0.0251123193762796	0.001	T21_sim_1000/744.snana.dat
745	0.0	0.0897970046919551	0.001	T21_sim_1000/745.snana.dat
746	0.0	0.0945616180588412	0.001	T21_sim_1000/746.snana.dat
747	0.0	0.0104119112381464	0.001	T21_sim_1000/747.snana.dat
748	0.0	0.0308863912392919	0.001	T21_sim_1000/748.snana.dat
749	0.0	0.0091654681784588	0.001	T21_sim_1000/749.snana.dat
750	0.0	0.0714702865558349	0.001	T21_sim_1000/750.snana.dat
751	0.0	0.08750135830442	0.001	T21_sim_1000/751.snana.dat
752	0.0	0.0128578099786746	0.001	T21_sim_1000/752.snana.dat
753	0.0	0.0651617054885521	0.001	T21_sim_1000/753.snana.dat
754	0.0	0.0075936487536373	0.001	T21_sim_1000/754.snana.dat
755	0.0	0.0951501508988336	0.001	T21_sim_1000/755.snana.dat
756	0.0	0.0920211844561119	0.001	T21_sim_1000/756.snana.dat
757	0.0	0.0283864975277545	0.001	T21_sim_1000/757.snana.dat
758	0.0	0.068438229997543	0.001	T21_sim_1000/758.snana.dat
759	0.0	0.0511004078946199	0.001	T21_sim_1000/759.snana.dat
760	0.0	0.0189972099095439	0.001	T21_sim_1000/760.snana.dat
761	0.0	0.0873651459658332	0.001	T21_sim_1000/761.snana.dat
762	0.0	0.021676207056056	0.001	T21_sim_1000/762.snana.dat
763	0.0	0.0183241762243915	0.001	T21_sim_1000/763.snana.dat
764	0.0	0.0136227568171427	0.001	T21_sim_1000/764.snana.dat
765	0.0	0.054214215950568	0.001	T21_sim_1000/765.snana.dat
766	0.0	0.0816748094235588	0.001	T21_sim_1000/766.snana.dat
767	0.0	0.0124457746447322	0.001	T21_sim_1000/767.snana.dat
768	0.0	0.0674490644637487	0.001	T21_sim_1000/768.snana.dat
769	0.0	0.0841061863901465	0.001	T21_sim_1000/769.snana.dat
770	0.0	0.0905095882815162	0.001	T21_sim_1000/770.snana.dat
771	0.0	0.0621572638332577	0.001	T21_sim_1000/771.snana.dat
772	0.0	0.0255208388554507	0.001	T21_sim_1000/772.snana.dat
773	0.0	0.0993020428733987	0.001	T21_sim_1000/773.snana.dat
774	0.0	0.0756755761741539	0.001	T21_sim_1000/774.snana.dat
